proxy,source_ticker,granularity,bar_open_utc,close_ts_utc,close,is_weekend_gap_after
dxy,DX-Y.NYB,1d,2024-07-09T21:00:00+00:00,2024-07-10T21:00:00+00:00,105.050003,false
dxy,DX-Y.NYB,1d,2024-07-10T21:00:00+00:00,2024-07-11T21:00:00+00:00,104.440002,false
dxy,DX-Y.NYB,1d,2024-07-11T21:00:00+00:00,2024-07-12T21:00:00+00:00,104.089996,false
dxy,DX-Y.NYB,1d,2024-07-14T21:00:00+00:00,2024-07-15T21:00:00+00:00,104.190002,true
dxy,DX-Y.NYB,1d,2024-07-15T21:00:00+00:00,2024-07-16T21:00:00+00:00,104.269997,false
dxy,DX-Y.NYB,1d,2024-07-16T21:00:00+00:00,2024-07-17T21:00:00+00:00,103.750000,false
dxy,DX-Y.NYB,1d,2024-07-17T21:00:00+00:00,2024-07-18T21:00:00+00:00,104.169998,false
dxy,DX-Y.NYB,1d,2024-07-18T21:00:00+00:00,2024-07-19T21:00:00+00:00,104.400002,false
dxy,DX-Y.NYB,1d,2024-07-21T21:00:00+00:00,2024-07-22T21:00:00+00:00,104.309998,true
dxy,DX-Y.NYB,1d,2024-07-22T21:00:00+00:00,2024-07-23T21:00:00+00:00,104.449997,false
dxy,DX-Y.NYB,1d,2024-07-23T21:00:00+00:00,2024-07-24T21:00:00+00:00,104.389999,false
dxy,DX-Y.NYB,1d,2024-07-24T21:00:00+00:00,2024-07-25T21:00:00+00:00,104.360001,false
dxy,DX-Y.NYB,1d,2024-07-25T21:00:00+00:00,2024-07-26T21:00:00+00:00,104.320000,false
dxy,DX-Y.NYB,1d,2024-07-28T21:00:00+00:00,2024-07-29T21:00:00+00:00,104.559998,true
dxy,DX-Y.NYB,1d,2024-07-29T21:00:00+00:00,2024-07-30T21:00:00+00:00,104.550003,false
dxy,DX-Y.NYB,1d,2024-07-30T21:00:00+00:00,2024-07-31T21:00:00+00:00,104.099998,false
dxy,DX-Y.NYB,1d,2024-07-31T21:00:00+00:00,2024-08-01T21:00:00+00:00,104.419998,false
dxy,DX-Y.NYB,1d,2024-08-01T21:00:00+00:00,2024-08-02T21:00:00+00:00,103.209999,false
dxy,DX-Y.NYB,1d,2024-08-04T21:00:00+00:00,2024-08-05T21:00:00+00:00,102.690002,true
dxy,DX-Y.NYB,1d,2024-08-05T21:00:00+00:00,2024-08-06T21:00:00+00:00,102.970001,false
dxy,DX-Y.NYB,1d,2024-08-06T21:00:00+00:00,2024-08-07T21:00:00+00:00,103.199997,false
dxy,DX-Y.NYB,1d,2024-08-07T21:00:00+00:00,2024-08-08T21:00:00+00:00,103.209999,false
dxy,DX-Y.NYB,1d,2024-08-08T21:00:00+00:00,2024-08-09T21:00:00+00:00,103.139999,false
dxy,DX-Y.NYB,1d,2024-08-11T21:00:00+00:00,2024-08-12T21:00:00+00:00,103.139999,true
dxy,DX-Y.NYB,1d,2024-08-12T21:00:00+00:00,2024-08-13T21:00:00+00:00,102.559998,false
dxy,DX-Y.NYB,1d,2024-08-13T21:00:00+00:00,2024-08-14T21:00:00+00:00,102.570000,false
dxy,DX-Y.NYB,1d,2024-08-14T21:00:00+00:00,2024-08-15T21:00:00+00:00,102.980003,false
dxy,DX-Y.NYB,1d,2024-08-15T21:00:00+00:00,2024-08-16T21:00:00+00:00,102.459999,false
dxy,DX-Y.NYB,1d,2024-08-18T21:00:00+00:00,2024-08-19T21:00:00+00:00,101.889999,true
dxy,DX-Y.NYB,1d,2024-08-19T21:00:00+00:00,2024-08-20T21:00:00+00:00,101.440002,false
dxy,DX-Y.NYB,1d,2024-08-20T21:00:00+00:00,2024-08-21T21:00:00+00:00,101.040001,false
dxy,DX-Y.NYB,1d,2024-08-21T21:00:00+00:00,2024-08-22T21:00:00+00:00,101.510002,false
dxy,DX-Y.NYB,1d,2024-08-22T21:00:00+00:00,2024-08-23T21:00:00+00:00,100.720001,false
dxy,DX-Y.NYB,1d,2024-08-25T21:00:00+00:00,2024-08-26T21:00:00+00:00,100.849998,true
dxy,DX-Y.NYB,1d,2024-08-26T21:00:00+00:00,2024-08-27T21:00:00+00:00,100.550003,false
dxy,DX-Y.NYB,1d,2024-08-27T21:00:00+00:00,2024-08-28T21:00:00+00:00,101.089996,false
dxy,DX-Y.NYB,1d,2024-08-28T21:00:00+00:00,2024-08-29T21:00:00+00:00,101.339996,false
dxy,DX-Y.NYB,1d,2024-08-29T21:00:00+00:00,2024-08-30T21:00:00+00:00,101.699997,false
dxy,DX-Y.NYB,1d,2024-09-02T21:00:00+00:00,2024-09-03T21:00:00+00:00,101.830002,true
dxy,DX-Y.NYB,1d,2024-09-03T21:00:00+00:00,2024-09-04T21:00:00+00:00,101.360001,false
dxy,DX-Y.NYB,1d,2024-09-04T21:00:00+00:00,2024-09-05T21:00:00+00:00,101.110001,false
dxy,DX-Y.NYB,1d,2024-09-05T21:00:00+00:00,2024-09-06T21:00:00+00:00,101.180000,false
dxy,DX-Y.NYB,1d,2024-09-08T21:00:00+00:00,2024-09-09T21:00:00+00:00,101.550003,true
dxy,DX-Y.NYB,1d,2024-09-09T21:00:00+00:00,2024-09-10T21:00:00+00:00,101.629997,false
dxy,DX-Y.NYB,1d,2024-09-10T21:00:00+00:00,2024-09-11T21:00:00+00:00,101.680000,false
dxy,DX-Y.NYB,1d,2024-09-11T21:00:00+00:00,2024-09-12T21:00:00+00:00,101.370003,false
dxy,DX-Y.NYB,1d,2024-09-12T21:00:00+00:00,2024-09-13T21:00:00+00:00,101.110001,false
dxy,DX-Y.NYB,1d,2024-09-15T21:00:00+00:00,2024-09-16T21:00:00+00:00,100.760002,true
dxy,DX-Y.NYB,1d,2024-09-16T21:00:00+00:00,2024-09-17T21:00:00+00:00,100.889999,false
dxy,DX-Y.NYB,1d,2024-09-17T21:00:00+00:00,2024-09-18T21:00:00+00:00,100.599998,false
dxy,DX-Y.NYB,1d,2024-09-18T21:00:00+00:00,2024-09-19T21:00:00+00:00,100.610001,false
dxy,DX-Y.NYB,1d,2024-09-19T21:00:00+00:00,2024-09-20T21:00:00+00:00,100.720001,false
dxy,DX-Y.NYB,1d,2024-09-22T21:00:00+00:00,2024-09-23T21:00:00+00:00,100.919998,true
dxy,DX-Y.NYB,1d,2024-09-23T21:00:00+00:00,2024-09-24T21:00:00+00:00,100.370003,false
dxy,DX-Y.NYB,1d,2024-09-24T21:00:00+00:00,2024-09-25T21:00:00+00:00,100.919998,false
dxy,DX-Y.NYB,1d,2024-09-25T21:00:00+00:00,2024-09-26T21:00:00+00:00,100.559998,false
dxy,DX-Y.NYB,1d,2024-09-26T21:00:00+00:00,2024-09-27T21:00:00+00:00,100.419998,false
