time,timeframe,symbol,open,high,low,close,tick_volume,spread_raw_pts,spread_effective_pts,spread_imputed,spread,clock
2025-04-15 17:00:00,H1,XAUUSD,3212.98,3226.78,3212.98,3222.59,9417,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-15 18:00:00,H1,XAUUSD,3222.59,3224.07,3216.92,3221.28,6986,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-15 19:00:00,H1,XAUUSD,3221.28,3223.38,3219.5,3221.37,4452,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-15 20:00:00,H1,XAUUSD,3221.37,3230.66,3220.3,3227.9,4642,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-15 21:00:00,H1,XAUUSD,3227.95,3229.66,3225.61,3229.11,4288,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-15 22:00:00,H1,XAUUSD,3229.11,3231.85,3226.16,3229.8,3510,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-15 23:00:00,H1,XAUUSD,3229.83,3233.58,3226.46,3229.79,2426,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-16 01:00:00,H1,XAUUSD,3231.14,3242.21,3229.8,3241.35,2524,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-16 02:00:00,H1,XAUUSD,3241.45,3251.81,3238.32,3251.81,4452,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-16 03:00:00,H1,XAUUSD,3251.81,3267.95,3251.66,3264.55,7918,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-16 04:00:00,H1,XAUUSD,3264.55,3274.92,3255.95,3270.07,10087,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-16 05:00:00,H1,XAUUSD,3270.07,3275.36,3266.94,3267.71,6325,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-16 06:00:00,H1,XAUUSD,3267.72,3281.74,3266.25,3281.49,5650,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-16 07:00:00,H1,XAUUSD,3281.48,3287.59,3269.28,3283.74,6351,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-16 08:00:00,H1,XAUUSD,3283.72,3291.77,3283.69,3289.78,6702,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-16 09:00:00,H1,XAUUSD,3289.77,3295.07,3286.01,3291.75,8243,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-16 10:00:00,H1,XAUUSD,3291.75,3300.75,3291.41,3300.41,9287,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-16 11:00:00,H1,XAUUSD,3300.41,3317.81,3288.79,3306.95,12607,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-16 12:00:00,H1,XAUUSD,3306.96,3310.89,3300.02,3303.51,7178,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-16 13:00:00,H1,XAUUSD,3303.52,3306.85,3299.69,3304.09,5775,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-16 14:00:00,H1,XAUUSD,3304.09,3313.61,3292.91,3306.84,8204,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-16 15:00:00,H1,XAUUSD,3306.78,3313.41,3302.5,3307.25,9310,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-16 16:00:00,H1,XAUUSD,3307.25,3316.44,3296.83,3311.55,11945,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-16 17:00:00,H1,XAUUSD,3311.56,3319.36,3306.2,3308.56,11237,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-16 18:00:00,H1,XAUUSD,3308.54,3328.14,3305.23,3325.35,10190,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-16 19:00:00,H1,XAUUSD,3325.35,3332.93,3321.41,3327.22,9205,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-16 20:00:00,H1,XAUUSD,3327.25,3332.75,3324.38,3328.08,9240,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-16 21:00:00,H1,XAUUSD,3328.14,3340.77,3326.42,3338.28,8711,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-16 22:00:00,H1,XAUUSD,3338.31,3342.39,3335.88,3336.55,6541,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-16 23:00:00,H1,XAUUSD,3336.68,3342.27,3334.39,3342.26,3907,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-17 01:00:00,H1,XAUUSD,3343.13,3357.71,3342.82,3350.99,3879,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-17 02:00:00,H1,XAUUSD,3350.99,3353.39,3347.04,3350.13,3817,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-17 03:00:00,H1,XAUUSD,3350.08,3351.21,3342.02,3345.34,6711,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-17 04:00:00,H1,XAUUSD,3345.24,3356.22,3320.73,3323.99,11917,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-17 05:00:00,H1,XAUUSD,3323.92,3340.52,3321.13,3340.34,9274,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-17 06:00:00,H1,XAUUSD,3340.38,3344.55,3337.54,3344.49,5802,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-17 07:00:00,H1,XAUUSD,3344.49,3344.49,3337.93,3341.58,4343,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-17 08:00:00,H1,XAUUSD,3341.58,3345.42,3328.52,3329.41,6370,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-17 09:00:00,H1,XAUUSD,3329.41,3333.03,3325.24,3329.02,8628,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-17 10:00:00,H1,XAUUSD,3329.0,3330.19,3314.26,3323.43,8770,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-17 11:00:00,H1,XAUUSD,3323.41,3324.99,3312.74,3324.17,6547,18.0,18.0,False,18.0,server_clock_as_stored
